Index,Adsorbent,Directory,co2_0.1bar,co2_2.67bar,CH4_0.2bar,CH4_5.33bar,CO2_wc,CH4_wc,CO2_sc
4387,WOPSAX02_clean,MOF4387,0.09655186,2.170810803,0.095241041,2.310569729,2.0742589430000002,2.215328688,1.9074965348277766
4388,WOPSOL_clean,MOF4388,0.08910906,1.739979488,0.090631581,2.199924266,1.650870428,2.1092926850000002,1.6058214738340975
4389,WOPSOL01_clean,MOF4389,0.098782887,2.21892958,0.098739284,2.372756874,2.120146693,2.2740175899999997,1.898677230553471
4390,WOQTUT_clean,MOF4390,0.000201271,0.0049071,0.019210086,0.452762932,0.004705829,0.433552846,0.022004672414304448
4391,WORKOF_clean,MOF4391,0.147430759,10.1681936,0.146496815,2.652826513,10.020762841,2.506329698,7.7820823101777705
4392,WORKUL_clean,MOF4392,0.168274699,10.00134529,0.165640976,2.883366434,9.833070591,2.717725458,7.042379841130501
4393,WORLAS_clean,MOF4393,0.146338893,9.393811087,0.148444513,2.68644002,9.247472194,2.537995507,7.0994635927253285
4394,WORREC_clean,MOF4394,0.123729314,20.03384385,0.122495829,2.907764389,19.910114536000002,2.78526856,13.988332077779198
4395,WORSUT_clean,MOF4395,0.126643176,1.808747411,0.129348298,2.040931098,1.682104235,1.9115828000000001,1.7993284306387007
4396,WOTLOI_clean,MOF4396,0.092104305,1.926349876,0.091251947,1.683270172,1.8342455709999999,1.5920182250000001,2.3234974727911157
4397,WOTSEF_clean,MOF4397,0.15460009,5.879661429,0.154858055,3.225318746,5.725061339000001,3.070460691,3.701182846271947
4398,WOVDES_clean,MOF4398,0.168816185,2.753680483,0.168521658,1.353371261,2.5848642980000003,1.184849603,4.131021538753669
4399,WOYHUP_clean,MOF4399,0.221778365,17.02096633,0.225990932,3.685092454,16.799187965,3.4591015219999997,9.377707601602783
4400,WOYJAX_clean,MOF4400,0.239245759,15.3626312,0.237682071,3.435392792,15.123385441,3.197710721,9.079251942142365
4401,WOYJEB_clean,MOF4401,0.219143648,16.52913576,0.217731261,3.441565559,16.309992112,3.223834298,9.75113036392929
4402,WOYJIF_clean,MOF4402,0.201832676,17.2999595,0.199049232,3.320563905,17.098126824,3.121514673,10.577769680649979
4403,WOYJOL_clean,MOF4403,0.204655153,15.66714566,0.206905629,3.18102166,15.462490507,2.974116031,9.999634302929257
4404,WOYWIS_clean,MOF4404,0.327820764,5.440084983,0.344134436,2.74854648,5.112264219,2.404412044,4.018495268848759
4405,WOYWOY_clean,MOF4405,0.585395767,5.034308985,0.57478196,3.260580904,4.448913218,2.6857989439999996,3.13477048681362
4406,WOZGUP_clean,MOF4406,0.144465588,2.505565491,0.144882558,2.491844213,2.361099903,2.346961655,2.0414828432936227
4407,WUCRUH_clean,MOF4407,0.260486143,0.98149928,0.259194882,1.857732061,0.7210131369999999,1.598537179,1.0726740439369757
4408,WUDVEY_clean,MOF4408,0.053403628,3.582333038,0.054078618,0.853577309,3.52892941,0.7994986909999999,8.520870395590684
4409,WUDYUR_clean,MOF4409,0.130837023,1.094718078,0.13200464,0.865676584,0.9638810550000001,0.733671944,2.567482443409731
4410,WUDZIG_clean,MOF4410,0.088028461,1.970178883,0.089176394,1.52102991,1.882150422,1.4318535159999999,2.6298366193166705
4411,WUDZOM_clean,MOF4411,0.091222256,1.924884154,0.092109875,1.488777834,1.833661898,1.396667959,2.625037827402584
4412,WUGPUL_clean,MOF4412,0.185457303,16.73302326,0.184292555,3.505368041,16.547565957,3.3210754860000002,9.691737767203854
4413,WUGQAS_clean,MOF4413,0.177412555,16.83724779,0.177601363,3.314057538,16.659835235,3.136456175,10.315063881066509
4414,WUHJIT_clean,MOF4414,0.12489422,17.57961091,0.126803738,2.63916919,17.454716689999998,2.512365452,13.523929211268646
4415,WUJPIC_clean,MOF4415,0.276804124,3.891841351,0.274594639,2.852443086,3.615037227,2.577848447,2.7701226808610686
4416,WUKXEH_clean,MOF4416,0.107899926,15.52194878,0.109073918,2.433675104,15.414048854,2.324601186,12.949246837610097
4417,WULJUJ_clean,MOF4417,0.156047399,13.22612315,0.159276389,2.147630944,13.070075751,1.988354555,12.503562581656517
4418,WULKAQ_clean,MOF4418,0.156895332,13.22798886,0.157326725,2.136478013,13.071093528,1.9791512880000002,12.570607188023859
4419,WULQUR_clean,MOF4419,0.1537343,10.80672801,0.158560554,3.041557091,10.65299371,2.882996537,7.213717175090053
4420,WUNTEF_clean,MOF4420,0.254451743,3.069626752,0.253286812,2.968741268,2.815175009,2.7154544560000002,2.099297962965781
4421,WUNTIJ_clean,MOF4421,0.260598242,3.045966057,0.258745896,2.97971366,2.785367815,2.720967764,2.0754457714327064
4422,WUNTOP_clean,MOF4422,0.245286219,3.027906126,0.243692747,2.862722041,2.782619907,2.619029294,2.1474550777355437
4423,WUNTUV_clean,MOF4423,0.247418428,2.910510454,0.246666295,2.858151523,2.663092026,2.6114852280000003,2.0674964734837986
4424,WUNVAD_clean,MOF4424,0.252702597,3.020500242,0.24653336,2.839874698,2.767797645,2.593341338,2.1594371042787595
4425,WUNVOR_clean,MOF4425,0.267087573,3.158217491,0.261750929,2.97453269,2.891129918,2.712781761,2.1556792984290025
4426,WUNVUX_clean,MOF4426,0.247302984,3.0504841,0.248910449,2.8564566,2.8031811159999998,2.607546151,2.168213272388319
4427,WURKEB_clean,MOF4427,0.139863919,11.26388894,0.137813182,2.466619469,11.124025021,2.328806287,9.271437339765352
4428,WURNOO_clean,MOF4428,0.066953893,0.144472181,0.066767212,1.10166928,0.077518288,1.034902068,0.2662525970396378
4429,WUSCUJ_clean,MOF4429,0.023712879,0.420677772,0.023712879,0.567570228,0.396964893,0.543857349,1.5048417149758027
4430,WUSSEK_clean,MOF4430,0.098138582,4.88785971,0.09842619,2.115336739,4.789721128,2.016910549,4.691374284739396
4431,WUSXEP_clean,MOF4431,0.226577604,14.98609238,0.218178127,2.80995945,14.759514776000001,2.591781323,10.828024145158091
4432,WUTBEU_clean,MOF4432,0.082384731,9.9497917,0.083554456,1.982510465,9.867406969000001,1.898956009,10.189652259613137
4433,WUTCET_clean,MOF4433,0.27980044,5.670350928,0.279123776,2.746589141,5.390550488000001,2.467465365,4.191573650439916
4434,WUTKIG_clean,MOF4434,0.104685939,6.641045639,0.104583533,2.131210949,6.536359699999999,2.026627416,6.3266074583414795
4435,WUWQEL_clean,MOF4435,0.035172327,2.790811238,0.035631774,0.717996983,2.7556389109999997,0.6823652090000001,7.891666187565514
4436,WUYWIY_clean,MOF4436,0.093221005,8.83383574,0.092755308,2.118581942,8.740614735,2.025826634,8.465739802912571
4437,WUYWOE_clean,MOF4437,0.092821801,9.450357105,0.092916876,2.130380278,9.357535304,2.037463402,9.00641489496894
4438,WUYWUK_clean,MOF4438,0.113000109,10.36985488,0.114292412,2.518410513,10.256854771,2.404118101,8.360014254223639
4439,WUYXAR_clean,MOF4439,0.101926692,9.931105487,0.100997923,2.299046006,9.829178795,2.198048083,8.770226220742774
4440,WUYXOF_clean,MOF4440,0.092240104,10.47663596,0.091703466,2.036273076,10.384395856,1.94456961,10.445920042685717
4441,WUYYOG_clean,MOF4441,0.133786001,11.47529998,0.134038723,2.870569164,11.341513979,2.7365304409999998,8.116277641109052
4442,WUZDOL_clean,MOF4442,0.028167513,0.713408516,0.02812711,0.641786742,0.685241003,0.613659632,2.2568797033186265
4443,WUZGAB_clean,MOF4443,0.098099554,9.042049752,0.096931812,2.255834091,8.943950198000001,2.1589022790000003,8.138054604670996
4444,WUZQOZ_clean,MOF4444,0.088677712,1.959366292,0.089228584,1.817889897,1.87068858,1.728661313,2.1883103738494523
4445,XACSIG_clean,MOF4445,0.136859793,3.508555824,0.138345537,1.602489023,3.371696031,1.464143486,4.445229526826248
4446,XACYAB_clean,MOF4446,0.668639564,5.567042692,0.659967817,5.161763845,4.898403128,4.501796028,2.189713436491773
4447,XACZEH_clean,MOF4447,0.034921277,6.845098362,0.036436314,0.830535472,6.810177085,0.794099158,16.733329780152857
4448,XADCEM_clean,MOF4448,0.213064357,4.93952016,0.21838433,3.941842628,4.7264558029999995,3.7234582979999997,2.5441712659592532
4449,XADDEN_manual,MOF4449,0.16923524,13.24208792,0.164208348,2.314545186,13.072852679999999,2.1503368380000003,11.615867944223902
4450,XADDIR_manual,MOF4450,0.163689127,13.31123997,0.164624242,2.290942561,13.147550843000001,2.126318319,11.796826034950868
4451,XADDOX_clean,MOF4451,0.088379443,7.526212919,0.087015488,1.711489103,7.437833476,1.6244736149999999,8.92818591095144
4452,XADDUD_clean,MOF4452,0.113041821,7.407246262,0.113502997,2.169291238,7.294204441,2.055788241,6.932658127455818
4453,XADGAM_clean,MOF4453,0.622249339,3.324440253,0.640620555,2.744712724,2.702190914,2.1040921690000003,2.459135726922536
4454,XAFFAN_clean,MOF4454,0.081871499,18.43289709,0.081741199,2.074884773,18.351025591000003,1.9931435739999999,18.036841036227948
4455,XAFFER_clean,MOF4455,0.083257411,17.66110966,0.082155789,2.057543098,17.577852249,1.975387309,17.4272920436353
4456,XAFFIV_clean,MOF4456,0.078296104,19.2099341,0.077505316,2.01061425,19.131637996000002,1.933108934,19.39804585347563
4457,XAFFOB_clean,MOF4457,0.079065145,19.08680605,0.078220144,1.994667223,19.007740905,1.9164470789999999,19.427802149291754
4458,XAFFUH_clean,MOF4458,0.086963725,19.6647552,0.085781517,2.204608391,19.577791474999998,2.118826874,18.109979185290722
4459,XAHPAZ_clean,MOF4459,0.098476194,12.25051567,0.09860734,2.277634071,12.152039476,2.179026731,10.920217344946698
4460,XAHPED_clean,MOF4460,0.077039683,20.13819755,0.075510037,1.935140627,20.061157867000002,1.85963059,21.12851280167251
4461,XAHPIH_clean,MOF4461,0.074598397,24.95686108,0.073121246,1.901284193,24.882262683,1.828162947,26.650403376901036
4462,XAHPON_clean,MOF4462,0.092056393,20.93084286,0.090440875,2.245449697,20.838786467,2.155008822,18.925364367872785
4463,XAHPUT_clean,MOF4463,0.090794639,19.56654513,0.092429279,2.491479888,19.475750491000003,2.399050609,15.944746759280282
4464,XAHQAA_clean,MOF4464,0.096011219,22.1845395,0.098178686,2.539426802,22.088528281,2.441248116,17.73681278674922
4465,XAHWAG_clean,MOF4465,0.145977826,9.956431348,0.145497789,2.790780664,9.810453522000001,2.6452828750000004,7.243339828747104
4466,XAKLIH_clean,MOF4466,0.514261073,5.467811786,0.5184885,2.740435408,4.953550713,2.221946908,4.050931033015767
4467,XAKQOR_clean,MOF4467,0.192670044,5.744626263,0.194584366,3.118301086,5.551956219,2.9237167200000003,3.740284144494978
4468,XAKYUE_clean,MOF4468,0.116470381,4.312906112,0.11829752,2.047850063,4.196435731,1.9295525429999998,4.275950913993288
4469,XAKZEP_clean,MOF4469,0.122030209,4.953606741,0.121887939,2.14456787,4.831576532,2.022679931,4.689673345326123
4470,XAKZIT_clean,MOF4470,0.121337491,4.857964189,0.124187967,2.1670719,4.736626697999999,2.0428839329999997,4.551366945430054
4471,XAKZOZ_clean,MOF4471,0.128743988,5.242492302,0.129184347,2.177113775,5.1137483139999995,2.047929428,4.888971871527894
4472,XAKZUF_clean,MOF4472,0.125215702,4.509801378,0.126918116,2.13073219,4.3845856759999995,2.0038140739999997,4.29723803244282
4473,XALBAO_clean,MOF4473,0.117287662,4.661518153,0.113661091,2.11068757,4.544230491,1.997026479,4.483986434737229
4474,XALBES_clean,MOF4474,0.119262202,4.604027782,0.122609047,2.11416276,4.48476558,1.991553713,4.4214058322519785
4475,XALBIW_clean,MOF4475,0.121101815,4.709468206,0.120680579,2.110105081,4.588366391,1.9894245019999999,4.53136085773805
4476,XALBOC_clean,MOF4476,0.118457577,4.697574895,0.118171268,2.171422768,4.579117318,2.0532515,4.392281726500687
4477,XALBUI_clean,MOF4477,0.123174749,4.472847171,0.121668332,2.14997546,4.349672421999999,2.028307128,4.223878520624434
4478,XALCAP_clean,MOF4478,0.127530402,4.708520542,0.129801367,2.137959755,4.58099014,2.008158388,4.471423515952323
4479,XALCET_clean,MOF4479,0.123367506,4.672198059,0.123283276,2.040113879,4.548830553,1.9168306030000002,4.649729593532967
4480,XALCIX_clean,MOF4480,0.134337512,3.147409242,0.132421024,1.736103358,3.01307173,1.6036823340000002,3.6807684820089865
4481,XALCOD_clean,MOF4481,0.137730756,3.096905912,0.134151306,1.808421422,2.959175156,1.674270116,3.476876230952417
4482,XALCUJ_clean,MOF4482,0.129037806,3.257815002,0.128069536,1.784393703,3.128777196,1.6563241670000002,3.7067781956453545
4483,XALDAS_clean,MOF4483,0.131281992,14.21599511,0.133662676,2.353692418,14.084713118,2.220029742,12.262765402087496
4484,XALDOE_clean,MOF4484,0.128453406,3.315206517,0.12462043,1.699850506,3.186753111,1.575230076,3.9596857569458845
4485,XALMII_clean,MOF4485,0.102185055,12.26764001,0.101047185,2.278867181,12.165454955,2.1778199959999998,10.929564870928605
4486,XALTIP_clean,MOF4486,0.071504021,11.2870657,0.071172692,1.725517916,11.215561678999999,1.654345224,13.280745149874987
4487,XALXUF_clean,MOF4487,0.130169697,9.82828445,0.130202774,2.698827205,9.698114753,2.5686244310000004,7.393728529394735
4488,XALXUF01_clean,MOF4488,0.13340441,9.976036391,0.134150583,2.760451154,9.842631980999998,2.6263005710000003,7.337342986747378
4489,XAMDUM_clean,MOF4489,0.16972088,13.22778737,0.169604636,2.245013407,13.05806649,2.075408771,11.962697727227939
4490,XAMDUM01_clean,MOF4490,0.168457699,13.22658102,0.17075674,2.258068859,13.058123321,2.0873121190000004,11.892448460294958
4491,XAMDUM02_clean,MOF4491,0.174430039,13.22607213,0.175034506,2.311024295,13.051642091,2.1359897890000004,11.61949460360193
4492,XAMDUM03_clean,MOF4492,0.174990592,13.22610829,0.179252858,2.307374245,13.051117698,2.128121387,11.637907373930592
4493,XAMDUM04_clean,MOF4493,0.201261654,13.2260463,0.203129302,2.464310907,13.024784646,2.261181605,10.896710234711541
4494,XAMDUM05_clean,MOF4494,0.182603258,13.22612896,0.185739253,2.349418278,13.043525702,2.163679025,11.42965897478502
4495,XAMDUM06_clean,MOF4495,0.167961726,13.22819551,0.16929982,2.303039649,13.060233784000001,2.133739829,11.661651348927315
4496,XAMGUQ_clean,MOF4496,0.112468421,7.465256428,0.113725562,2.109311199,7.352788007,1.995585637,7.185631382862428
4497,XAMHEA_manual,MOF4497,0.117243457,13.10244462,0.117559206,2.225926787,12.985201163,2.108367581,11.950946981601527
4498,XANKOO_clean,MOF4498,0.075515143,12.95419218,0.076440347,1.839149141,12.878677037,1.7627087940000001,14.300599691377514
4499,XANLAA_clean,MOF4499,0.209074837,5.072253031,0.204197498,4.067752004,4.863178194,3.863554506,2.53167122508362
4500,XANLEE_clean,MOF4500,0.214159756,5.279067248,0.211704731,4.102507242,5.064907492,3.8908025109999995,2.6125746034180626
4501,XANMIJ_clean,MOF4501,0.063334061,5.515176604,0.063699755,1.315546301,5.451842543,1.251846546,8.511657676545417
4502,XANMUX_clean,MOF4502,0.075307347,1.574445288,0.073226493,1.718796344,1.4991379409999999,1.645569851,1.8597904576836402
4503,XANMUX01_clean,MOF4503,0.077528073,1.663603913,0.0773882,1.636112124,1.58607584,1.5587239240000001,2.0644184565604253
4504,XANMUX02_clean,MOF4504,0.074918384,1.569028555,0.07426692,1.648045415,1.494110171,1.573778495,1.9329585221706316
4505,XANMUX03_clean,MOF4505,0.09163425,2.037024712,0.089637228,2.126173408,1.945390462,2.03653618,1.9451741001060237
4506,XANMUX04_clean,MOF4506,0.086658152,1.854189767,0.088794572,1.890855706,1.767531615,1.802061134,1.9909330419827234
4507,XANMUX05_clean,MOF4507,0.086464629,2.049858959,0.088031975,1.926389246,1.9633943299999999,1.838357271,2.160432978326289
4508,XANMUX06_clean,MOF4508,0.112452303,2.948617065,0.112377576,2.56284487,2.836164762,2.450467294,2.3359143709204404
4509,XANMUX07_clean,MOF4509,0.087309617,1.916653689,0.086531692,2.001077702,1.829344072,1.91454601,1.9446460219555144
4510,XANMUX08_clean,MOF4510,0.360114086,4.854868404,0.357448831,4.598904284,4.494754318,4.2414554529999995,2.143304888222292
4511,XANZAQ_clean,MOF4511,0.09523032,2.121881478,0.096731662,2.331380557,2.026651158,2.2346488950000003,1.8478589356818047
4512,XANZAQ01_clean,MOF4512,0.089027159,2.023873279,0.08886511,1.975167859,1.93484612,1.886302749,2.0803680216745724
4513,XANZAQ02_clean,MOF4513,0.087878514,2.002223778,0.088347187,1.949867477,1.9143452639999998,1.86152029,2.0848191232322306
4514,XANZAQ03_clean,MOF4514,0.076339449,1.9738094,0.075723769,1.819202836,1.897469951,1.743479067,2.202850131254196
4515,XANZAQ04_clean,MOF4515,0.115426936,2.837566134,0.115293484,2.782250046,2.722139198,2.666956562,2.070669071900324
4516,XANZAQ05_clean,MOF4516,0.115059942,2.717921144,0.113887465,2.70546716,2.602861202,2.591579695,2.039649054467872
4517,XANZAQ06_clean,MOF4517,0.119654523,2.979254628,0.119263697,2.865731774,2.859600105,2.746468077,2.110731281326376
4518,XANZAQ07_clean,MOF4518,0.115424553,2.796674838,0.11800543,2.79028818,2.681250285,2.67228275,2.034950167177225
4519,XANZAQ08_clean,MOF4519,0.107681921,2.462836099,0.105208283,2.546968409,2.355154178,2.441760126,1.9632373834203272
4520,XAPCOH_clean,MOF4520,0.069117017,2.234249228,0.06939417,1.451954398,2.165132211,1.382560228,3.1242048540291734
4521,XAPCOJ_clean,MOF4521,0.195842099,8.245202349,0.195179381,3.561541885,8.04936025,3.366362504,4.700284274387065
4522,XAPCOJ01_clean,MOF4522,0.19067786,8.201598229,0.194358874,3.415363039,8.010920369,3.2210041649999996,4.875537255489596
4523,XAPCOJ02_clean,MOF4523,0.193040201,8.216290726,0.192125019,3.397776224,8.023250525,3.2056512049999997,4.909552265690492
4524,XAPCOJ03_clean,MOF4524,0.193288156,8.214821025,0.193026676,3.353764104,8.021532869000001,3.160737428,4.973091578075566
4525,XAPCOJ04_clean,MOF4525,0.196040463,8.146452903,0.194609083,3.36141917,7.95041244,3.166810087,4.920471734913625
4526,XAPCOJ05_clean,MOF4526,0.188432735,8.125827505,0.18765731,3.319532706,7.93739477,3.131875396,4.969944166328456
4527,XAPCOJ06_clean,MOF4527,0.187893995,8.255411358,0.183798219,3.272391837,8.067517363,3.088593618,5.121937570872096
4528,XAPCOJ07_clean,MOF4528,0.192066411,8.439748317,0.192203914,3.458027182,8.247681905999999,3.265823268,4.9552087595475705
4529,XAPCUN_clean,MOF4529,0.067566016,2.162723417,0.067642381,1.463409824,2.095157401,1.395767443,3.0005155324435107
4530,XAPDAU_clean,MOF4530,0.067319146,2.184605974,0.067343503,1.455860869,2.117286828,1.3885173659999999,3.0465906622498165
4531,XAPDEY_clean,MOF4531,0.068539013,2.187837667,0.06827371,1.469362354,2.119298654,1.401088644,3.02306196495981
4532,XAPNIN_clean,MOF4532,0.176530326,10.21621512,0.17648191,3.154296256,10.039684794,2.9778143459999997,6.575797208936495
4533,XAPSIS_clean,MOF4533,0.157460459,11.0721914,0.15953557,2.906340289,10.914730941,2.746804719,7.734780347847681
4534,XARPAK_clean,MOF4534,0.14220921,7.928598299,0.144901392,2.612995918,7.786389089,2.4680945260000002,6.1605366627729845
4535,XASFAY_clean,MOF4535,0.102853136,2.20080892,0.100665421,1.755379903,2.0979557840000003,1.654714482,2.545494004891738
4536,XASNUD_clean,MOF4536,0.148609442,11.35010668,0.146718555,2.894821795,11.201497238,2.74810324,7.960474812808526
4537,XASPEP_clean,MOF4537,0.15276457,9.994868654,0.152449057,2.994740283,9.842104083999999,2.842291226,6.776084133535853
4538,XATLIQ_clean,MOF4538,0.087593975,11.88610582,0.088511591,1.908710869,11.798511844999998,1.820199278,12.64329608888945
4539,XATZOK_clean,MOF4539,0.192342189,10.00531282,0.190841484,3.253810607,9.812970631,3.0629691230000002,6.243085228708199
4540,XATZUQ_clean,MOF4540,0.154909622,5.363226392,0.154348191,2.881603456,5.20831677,2.727255265,3.7787901639297545
4541,XAVDEF_clean_h,MOF4541,0.129399014,1.482533322,0.129417047,2.727455297,1.353134308,2.59803825,1.1035898184995325
4542,XAVKIR_clean,MOF4542,0.153673765,13.50688705,0.146584278,2.878538365,13.353213284999999,2.7319540869999996,9.526735526964483
4543,XAWVUN_clean,MOF4543,0.080612211,17.68471717,0.079105974,2.051837011,17.604104959,1.972731037,17.499116483333104
4544,XEBHOC_clean,MOF4544,0.080032552,19.24686475,0.081486092,2.03957194,19.166832198,1.958085848,19.159396665242205
4545,XEDGIY_clean,MOF4545,0.096629814,10.06751226,0.096849417,2.010346373,9.970882446000001,1.913496956,10.167452198094876
4546,XEDPED_clean,MOF4546,0.129214775,4.033352347,0.127414159,1.974209207,3.9041375720000002,1.846795048,4.147953247993307
4547,XEDPIH_clean,MOF4547,0.26947431,1.670462329,0.270791413,1.599168049,1.4009880190000001,1.328376636,2.1208182158820494
